Date,HomeTeam,AwayTeam,prob_home,prob_draw,prob_away,predicted,predicted_pct,predicted_norm,Time,FTR,B365H,B365D,B365A,BFH,BFD,BFA,BWH,BWD,BWA,PSH,PSD,PSA,WHH,WHD,WHA,_merge,Time_sort,match_index,pred_FTR,correct,cum_correct,cum_accuracy,fair_odds,max_bookie_odds,max_bookie,bookie_gap
2025-02-08,Torino,Genoa,0.5402521837128503,0.2728061084261569,0.1869417078609927,Home,0.5402521837128503,H,19:45:00,D,2.2,3.1,3.6,2.3,2.9,3.75,2.15,3.0,3.75,2.31,2.98,3.77,2.2,3.0,3.5,both,2025-09-06 19:45:00,233,H,False,121,0.51931330472103,1.8509874279962384,2.31,PSH,0.45901257200376167
2025-02-09,Venezia,Roma,0.1531957714533333,0.2404904397499751,0.6063137887966916,Away,0.6063137887966916,A,11:30:00,A,5.0,3.7,1.73,5.0,3.9,1.7,4.75,3.8,1.72,4.97,3.97,1.71,4.6,3.8,1.7,both,2025-09-06 11:30:00,234,A,True,122,0.5213675213675214,1.649310997832706,1.73,B365A,0.08068900216729391
2025-02-09,Cagliari,Parma,0.5367500692253337,0.3039684094803183,0.1592815212943479,Home,0.5367500692253337,H,14:00:00,H,1.85,3.6,4.1,1.87,3.75,4.0,1.9,3.7,3.9,1.89,3.74,4.18,1.85,3.7,3.8,both,2025-09-06 14:00:00,235,H,True,123,0.5234042553191489,1.8630645012179563,1.9,BWH,0.03693549878204361
2025-02-09,Lecce,Bologna,0.1320337524339138,0.2059747147029756,0.6619915328631105,Away,0.6619915328631105,A,17:00:00,D,4.2,3.5,1.91,4.75,3.3,1.87,4.33,3.3,1.9,4.51,3.44,1.91,4.0,3.4,1.85,both,2025-09-06 17:00:00,237,A,False,124,0.5232067510548524,1.510593338973694,1.91,B365A,0.39940666102630584
2025-02-14,Bologna,Torino,0.571462985237041,0.2681431500830405,0.1603938646799185,Home,0.571462985237041,H,19:45:00,H,1.8,3.4,5.0,1.75,3.4,5.5,,,,1.81,3.4,5.47,1.75,3.25,5.0,both,2025-09-06 19:45:00,240,H,True,126,0.525,1.7498946140583422,1.81,PSH,0.06010538594165782
2025-02-15,Atalanta,Cagliari,0.7174580942091884,0.1844374922192277,0.0981044135715838,Home,0.7174580942091884,H,14:00:00,D,1.44,4.75,6.5,1.44,4.75,7.0,,,,1.44,4.9,7.12,1.44,4.6,6.5,both,2025-09-06 14:00:00,241,H,False,126,0.5228215767634855,1.3938096288428397,1.44,B365H,0.04619037115716029
2025-02-15,Lazio,Napoli,0.2711924221851883,0.2626325493947736,0.466175028420038,Away,0.466175028420038,A,17:00:00,D,2.63,3.2,2.8,2.7,3.1,2.8,,,,2.71,3.19,2.85,2.62,3.0,2.75,both,2025-09-06 17:00:00,242,A,False,126,0.5206611570247934,2.1451170462502107,2.85,PSA,0.7048829537497894
2025-02-16,Fiorentina,Como,0.6447561302185293,0.2280014172812224,0.1272424525002484,Home,0.6447561302185293,H,11:30:00,A,2.0,3.5,3.75,2.05,3.4,3.75,,,,2.08,3.52,3.73,1.95,3.5,3.6,both,2025-09-06 11:30:00,244,H,False,127,0.5204918032786885,1.550974008825735,2.08,PSH,0.529025991174265
2025-02-16,Parma,Roma,0.1220199950509456,0.2071317324426033,0.670848272506451,Away,0.670848272506451,A,17:00:00,A,3.6,3.5,2.05,3.75,3.5,2.05,,,,3.65,3.57,2.09,3.6,3.4,2.0,both,2025-09-06 17:00:00,247,A,True,129,0.5222672064777328,1.4906500336711888,2.09,PSA,0.5993499663288111
2025-02-16,Juventus,Inter,0.2230851271481947,0.2513448587305205,0.5255700141212847,Away,0.5255700141212847,A,19:45:00,H,3.4,3.2,2.25,3.4,3.3,2.2,,,,3.54,3.26,2.25,3.2,3.3,2.2,both,2025-09-06 19:45:00,248,A,False,129,0.5201612903225806,1.9026960692799952,2.25,B365A,0.34730393072000476
2025-02-17,Genoa,Venezia,0.5449593563696397,0.293525360179898,0.1615152834504622,Home,0.5449593563696397,H,19:45:00,H,1.85,3.4,4.5,1.91,3.3,4.6,,,,1.88,3.53,4.56,1.91,3.4,4.0,both,2025-09-06 19:45:00,249,H,True,130,0.5220883534136547,1.834999231248562,1.91,BFH,0.07500076875143802
2025-02-21,Lecce,Udinese,0.2915680962468666,0.2865172985129297,0.4219146052402037,Away,0.4219146052402037,A,19:45:00,A,3.0,3.0,2.6,3.0,3.0,2.63,,,,3.03,3.1,2.67,2.9,2.9,2.5,both,2025-09-06 19:45:00,250,A,True,131,0.524,2.370147863050822,2.67,PSA,0.2998521369491778
2025-02-22,Parma,Bologna,0.2047015569613527,0.2591571382827704,0.5361413047558768,Away,0.5361413047558768,A,14:00:00,H,4.0,3.5,1.91,4.2,3.6,1.91,,,,4.06,3.71,1.93,3.9,3.4,1.91,both,2025-09-06 14:00:00,252,A,False,131,0.5198412698412699,1.8651799276225016,1.93,PSA,0.06482007237749832
2025-02-23,Como,Napoli,0.1284595569504227,0.1983073323051642,0.6732331107444129,Away,0.6732331107444129,A,11:30:00,H,3.6,3.0,2.25,3.6,3.1,2.2,,,,3.6,3.2,2.26,3.4,3.1,2.15,both,2025-09-06 11:30:00,255,A,False,132,0.5176470588235295,1.485369605327747,2.26,PSA,0.7746303946722528
2025-02-27,Bologna,Milan,0.4806021761561496,0.2918489780297184,0.2275488458141321,Home,0.4806021761561496,H,19:45:00,H,2.88,3.3,2.5,2.88,3.3,2.55,,,,2.91,3.33,2.58,2.75,3.2,2.5,both,2025-09-06 19:45:00,260,H,True,136,0.5230769230769231,2.080722996300158,2.91,PSH,0.829277003699842
2025-02-28,Fiorentina,Lecce,0.5652517460935366,0.2782645322967082,0.1564837216097551,Home,0.5652517460935366,H,19:45:00,H,1.75,3.4,5.0,1.75,3.4,5.0,,,,1.81,3.56,5.08,1.8,3.4,4.75,both,2025-09-06 19:45:00,261,H,True,137,0.524904214559387,1.7691232391779683,1.81,PSH,0.04087676082203173
2025-03-01,Napoli,Inter,0.381807702978245,0.2666065211223722,0.3515857758993825,Home,0.381807702978245,H,17:00:00,D,3.1,3.2,2.38,3.3,3.1,2.38,,,,3.31,3.18,2.4,3.1,3.1,2.4,both,2025-09-06 17:00:00,263,H,False,137,0.5209125475285171,2.619119499684319,3.31,PSH,0.6908805003156813
2025-03-01,Udinese,Parma,0.6336962658675337,0.237294621548205,0.1290091125842611,Home,0.6336962658675337,H,19:45:00,H,1.8,3.6,4.5,1.8,3.6,4.75,,,,1.81,3.62,4.81,1.8,3.5,4.4,both,2025-09-06 19:45:00,264,H,True,138,0.5227272727272727,1.5780430686789584,1.81,PSH,0.23195693132104167
2025-03-02,Monza,Torino,0.1859524212053232,0.2697447616429075,0.5443028171517692,Away,0.5443028171517692,A,11:30:00,A,4.1,3.3,1.95,4.4,3.3,1.95,,,,4.24,3.39,1.99,3.9,3.25,1.95,both,2025-09-06 11:30:00,265,A,True,139,0.5245283018867924,1.8372126112313831,1.99,PSA,0.15278738876861686
2025-03-02,Bologna,Cagliari,0.6995172314126041,0.1932529337450875,0.1072298348423085,Home,0.6995172314126041,H,14:00:00,H,1.57,3.75,6.5,1.57,4.0,6.5,,,,1.56,4.07,6.55,1.57,3.9,5.8,both,2025-09-06 14:00:00,266,H,True,140,0.5263157894736842,1.4295573505467498,1.57,B365H,0.14044264945325025
2025-03-02,Genoa,Empoli,0.594705156099483,0.2554297144772986,0.1498651294232184,Home,0.594705156099483,H,14:00:00,D,1.91,3.1,4.75,1.95,3.2,4.5,,,,1.98,3.3,4.4,1.95,3.1,4.2,both,2025-09-06 14:00:00,267,H,False,140,0.5243445692883895,1.681505515369567,1.98,PSH,0.29849448463043293
2025-03-02,Roma,Como,0.6316352625367518,0.2316346440611871,0.136730093402061,Home,0.6316352625367518,H,17:00:00,H,1.87,3.6,4.0,1.91,3.5,4.2,,,,1.93,3.7,4.05,1.91,3.5,3.8,both,2025-09-06 17:00:00,268,H,True,141,0.5261194029850746,1.583192166922148,1.93,PSH,0.3468078330778519
2025-03-02,Milan,Lazio,0.5258217005752127,0.2646674990330658,0.2095108003917214,Home,0.5258217005752127,H,19:45:00,A,2.05,3.6,3.5,2.1,3.5,3.6,,,,2.07,3.65,3.61,2.0,3.5,3.4,both,2025-09-06 19:45:00,269,H,False,141,0.5241635687732342,1.901785336942292,2.1,BFH,0.19821466305770818
2025-03-08,Parma,Torino,0.1819958674027484,0.2616260866587299,0.5563780459385216,Away,0.5563780459385216,A,14:00:00,D,3.0,3.25,2.4,3.1,3.2,2.45,,,,3.16,3.23,2.46,3.0,3.1,2.4,both,2025-09-06 14:00:00,273,A,False,142,0.5201465201465202,1.7973390706190762,2.46,PSA,0.6626609293809238
2025-03-09,Empoli,Roma,0.1347162690467674,0.2284853278190454,0.6367984031341872,Away,0.6367984031341872,A,17:00:00,A,3.9,3.3,2.0,4.0,3.4,2.0,,,,4.01,3.53,1.99,3.8,3.3,2.0,both,2025-09-06 17:00:00,278,A,True,147,0.5287769784172662,1.5703556966823586,2.0,B365A,0.42964430331764136
2025-03-09,Juventus,Atalanta,0.4856130051798895,0.2752564499474291,0.2391305448726814,Home,0.4856130051798895,H,19:45:00,A,2.5,3.25,2.88,2.55,3.2,2.9,,,,2.57,3.31,2.92,2.5,3.1,2.8,both,2025-09-06 19:45:00,279,H,False,147,0.5268817204301075,2.059252922251458,2.57,PSH,0.5107470777485417
2025-03-10,Lazio,Udinese,0.5745997496973715,0.2747338608281437,0.1506663894744846,Home,0.5745997496973715,H,19:45:00,D,1.73,3.5,5.25,1.73,3.7,5.0,,,,1.77,3.73,4.93,1.73,3.6,4.8,both,2025-09-06 19:45:00,280,H,False,147,0.525,1.7403418649706637,1.77,PSH,0.02965813502933634
2025-03-14,Genoa,Lecce,0.5699278070160094,0.2691399602580804,0.1609322327259101,Home,0.5699278070160094,H,19:45:00,H,2.15,2.9,4.2,2.1,2.9,4.4,,,,2.13,3.01,4.3,2.15,2.9,3.9,both,2025-09-06 19:45:00,281,H,True,148,0.5266903914590747,1.75460819368638,2.15,B365H,0.3953918063136199
2025-03-15,Udinese,Verona,0.5837558755017277,0.255656576255864,0.1605875482424082,Home,0.5837558755017277,H,14:00:00,A,1.73,3.5,5.0,1.75,3.5,5.0,,,,1.76,3.59,5.23,1.75,3.4,4.8,both,2025-09-06 14:00:00,282,H,False,148,0.524822695035461,1.7130448565344512,1.76,PSH,0.046955143465548854
2025-03-15,Monza,Parma,0.4356921955132067,0.3240031182824566,0.2403046862043366,Home,0.4356921955132067,H,14:00:00,D,3.1,3.0,2.45,3.0,3.1,2.55,,,,3.06,3.09,2.61,3.0,3.0,2.45,both,2025-09-06 14:00:00,283,H,False,148,0.5229681978798587,2.295198331065097,3.1,B365H,0.8048016689349029
2025-03-15,Milan,Como,0.6922484825797065,0.199318766552288,0.1084327508680055,Home,0.6922484825797065,H,17:00:00,H,1.8,3.6,4.5,1.8,3.8,4.5,,,,1.8,3.87,4.52,1.75,3.6,4.33,both,2025-09-06 17:00:00,284,H,True,149,0.5246478873239436,1.4445679913568588,1.8,B365H,0.3554320086431413
2025-03-15,Torino,Empoli,0.5693487097237184,0.2909929668744796,0.1396583234018021,Home,0.5693487097237184,H,19:45:00,H,1.8,3.3,5.0,1.85,3.4,4.75,,,,1.85,3.4,4.99,1.83,3.3,4.6,both,2025-09-06 19:45:00,285,H,True,150,0.5263157894736842,1.756392844879299,1.85,BFH,0.09360715512070117
2025-03-16,Bologna,Lazio,0.5011347049814886,0.2722256721018556,0.2266396229166558,Home,0.5011347049814886,H,14:00:00,H,2.4,3.1,3.25,2.4,3.1,3.25,,,,2.4,3.15,3.34,2.3,3.0,3.2,both,2025-09-06 14:00:00,287,H,True,151,0.5261324041811847,1.995471457194207,2.4,B365H,0.404528542805793
2025-03-16,Roma,Cagliari,0.6977867579418758,0.1949603996692861,0.1072528423888379,Home,0.6977867579418758,H,15:00:00,H,1.55,4.2,5.75,1.53,4.2,6.5,,,,1.56,4.19,6.39,1.55,4.0,5.8,both,2025-09-06 15:00:00,288,H,True,152,0.5277777777777778,1.4331025755626303,1.56,PSH,0.12689742443736973
2025-03-16,Fiorentina,Juventus,0.4212939114275518,0.2525541152746289,0.3261519732978194,Home,0.4212939114275518,H,17:00:00,H,3.4,3.2,2.25,3.5,3.1,2.3,,,,3.48,3.18,2.32,3.3,3.1,2.25,both,2025-09-06 17:00:00,289,H,True,153,0.5294117647058824,2.3736398102965843,3.5,BFH,1.1263601897034157
2025-03-16,Atalanta,Inter,0.3830089554973608,0.2817866753613088,0.3352043691413302,Home,0.3830089554973608,H,19:45:00,A,2.55,3.3,2.8,2.63,3.3,2.8,,,,2.57,3.38,2.87,2.5,3.3,2.62,both,2025-09-06 19:45:00,290,H,False,153,0.5275862068965518,2.6109050079558536,2.63,BFH,0.01909499204414633
2025-03-29,Venezia,Bologna,0.1357552163029871,0.221973523450078,0.6422712602469348,Away,0.6422712602469348,A,14:00:00,A,5.0,3.5,1.75,4.75,3.4,1.83,,,,4.86,3.51,1.83,,,,both,2025-09-06 14:00:00,292,A,True,154,0.5273972602739726,1.5569745400339552,1.83,BFA,0.2730254599660449
2025-03-29,Juventus,Genoa,0.6800195801712443,0.2020331954860698,0.1179472243426856,Home,0.6800195801712443,H,17:00:00,H,1.53,3.9,7.0,1.53,3.9,7.5,,,,1.54,4.06,7.08,,,,both,2025-09-06 17:00:00,293,H,True,155,0.5290102389078498,1.4705458918523748,1.54,PSH,0.0694541081476252
2025-03-29,Lecce,Roma,0.1241779507897955,0.2106247353050302,0.6651973139051742,Away,0.6651973139051742,A,19:45:00,A,4.75,3.5,1.75,4.75,3.4,1.8,,,,5.02,3.58,1.79,,,,both,2025-09-06 19:45:00,294,A,True,156,0.5306122448979592,1.503313346425438,1.8,BFA,0.29668665357456203
2025-03-30,Napoli,Milan,0.5347523448719381,0.266456730092945,0.1987909250351168,Home,0.5347523448719381,H,19:45:00,H,1.91,3.7,3.75,1.91,3.6,4.1,,,,1.98,3.64,3.91,,,,both,2025-09-06 19:45:00,298,H,True,159,0.5335570469798657,1.8700245255389745,1.98,PSH,0.10997547446102551
2025-03-31,Verona,Parma,0.4588749526452885,0.3505930534347591,0.1905319939199523,Home,0.4588749526452885,H,17:30:00,D,2.4,3.1,3.1,2.3,3.25,3.25,,,,2.5,3.03,3.3,,,,both,2025-09-06 17:30:00,299,H,False,159,0.5317725752508361,2.1792429380494047,2.5,PSH,0.3207570619505953
2025-03-31,Lazio,Torino,0.5846672934408065,0.2538219811898538,0.1615107253693395,Home,0.5846672934408065,H,19:45:00,D,1.75,3.3,5.25,1.75,3.5,5.5,,,,1.76,3.64,5.16,,,,both,2025-09-06 19:45:00,300,H,False,159,0.53,1.7103744492272392,1.76,PSH,0.04962555077276076
2025-04-04,Genoa,Udinese,0.4403258443935581,0.3168472842767159,0.2428268713297259,Home,0.4403258443935581,H,19:45:00,H,2.45,2.88,3.4,2.55,3.0,3.1,,,,2.52,3.01,3.35,,,,both,2025-09-06 19:45:00,301,H,True,160,0.53156146179402,2.271045437674132,2.55,BFH,0.2789545623258678
2025-04-05,Milan,Fiorentina,0.5426438070599836,0.2650228433545787,0.1923333495854376,Home,0.5426438070599836,H,19:45:00,D,1.9,3.5,4.2,1.91,3.6,4.1,,,,1.91,3.75,4.08,,,,both,2025-09-06 19:45:00,304,H,False,161,0.5296052631578947,1.8428294711736397,1.91,BFH,0.06717052882636021
2025-04-06,Lecce,Venezia,0.4459532014220991,0.3168917098048816,0.2371550887730192,Home,0.4459532014220991,H,11:30:00,D,2.3,3.1,3.4,2.25,3.1,3.5,,,,2.36,3.07,3.53,,,,both,2025-09-06 11:30:00,305,H,False,161,0.5278688524590164,2.2423877590991665,2.36,PSH,0.11761224090083333
2025-04-06,Torino,Verona,0.6315707282818257,0.2340854016951308,0.1343438700230435,Home,0.6315707282818257,H,14:00:00,D,1.8,3.2,5.25,1.8,3.5,5.0,,,,1.82,3.39,5.21,,,,both,2025-09-06 14:00:00,306,H,False,161,0.5261437908496732,1.583353938394957,1.82,PSH,0.23664606160504298
2025-04-06,Empoli,Cagliari,0.4407258906944911,0.30880012128295,0.2504739880225588,Home,0.4407258906944911,H,14:00:00,D,2.45,3.0,3.1,2.55,3.0,3.1,,,,2.6,3.09,3.08,,,,both,2025-09-06 14:00:00,307,H,False,161,0.5244299674267101,2.268984012770865,2.6,PSH,0.33101598722913517
2025-04-07,Bologna,Napoli,0.375905363686387,0.2748268733333087,0.3492677629803041,Home,0.375905363686387,H,19:45:00,D,2.9,3.0,2.7,2.9,3.0,2.7,,,,3.01,3.07,2.67,,,,both,2025-09-06 19:45:00,310,H,False,161,0.5193548387096775,2.6602440310862048,3.01,PSH,0.349755968913795
2025-04-13,Verona,Genoa,0.357520856192738,0.2952726457286816,0.3472064980785803,Home,0.357520856192738,H,14:00:00,D,3.0,2.9,2.63,3.0,2.88,2.75,,,,3.07,2.92,2.74,,,,both,2025-09-06 14:00:00,316,H,False,166,0.5253164556962026,2.797039620706503,3.07,PSH,0.2729603792934969
2025-04-13,Fiorentina,Parma,0.6450571089406121,0.2348513152791931,0.1200915757801949,Home,0.6450571089406121,H,14:00:00,D,1.73,3.8,4.75,1.7,3.75,5.0,,,,1.72,3.74,5.33,,,,both,2025-09-06 14:00:00,317,H,False,166,0.5236593059936908,1.5502503361947542,1.73,B365H,0.17974966380524582
2025-04-13,Como,Torino,0.2357649863430883,0.2733485398587378,0.4908864737981738,Away,0.4908864737981738,A,17:00:00,H,1.91,3.5,4.1,1.91,3.4,4.33,,,,1.93,3.49,4.34,,,,both,2025-09-06 17:00:00,318,A,False,166,0.5220125786163522,2.0371308915127013,4.34,PSA,2.3028691084872985
2025-04-13,Lazio,Roma,0.4986317427944045,0.277587224579328,0.2237810326262673,Home,0.4986317427944045,H,19:45:00,D,2.8,3.2,2.63,2.88,3.1,2.63,,,,2.91,3.24,2.63,,,,both,2025-09-06 19:45:00,319,H,False,166,0.5203761755485894,2.005488046941928,2.91,PSH,0.9045119530580723
2025-04-20,Bologna,Inter,0.3844102136434889,0.286865693205933,0.3287240931505779,Home,0.3844102136434889,H,17:00:00,H,3.4,3.1,2.3,3.5,3.0,2.3,,,,3.32,3.19,2.39,,,,both,2025-09-06 17:00:00,325,H,True,171,0.5261538461538462,2.601387696028867,3.5,BFH,0.8986123039711331
2025-04-23,Genoa,Lazio,0.2554411923753636,0.2680748067920345,0.4764840008326018,Away,0.4764840008326018,A,17:30:00,A,3.3,3.2,2.3,3.4,3.0,2.3,,,,3.48,3.18,2.32,,,,both,2025-09-06 17:30:00,328,A,True,172,0.524390243902439,2.0987063537340465,2.32,PSA,0.22129364626595338
2025-04-23,Torino,Udinese,0.5439102147828571,0.2731122068064914,0.1829775784106515,Home,0.5439102147828571,H,17:30:00,H,2.4,2.9,3.3,2.45,2.9,3.3,,,,2.43,3.08,3.38,,,,both,2025-09-06 17:30:00,329,H,True,173,0.5258358662613982,1.8385387382349965,2.45,BFH,0.6114612617650037
2025-04-23,Cagliari,Fiorentina,0.2462802097191432,0.269009025504751,0.4847107647761058,Away,0.4847107647761058,A,17:30:00,A,3.1,3.1,2.45,3.1,3.1,2.45,,,,3.12,3.21,2.5,,,,both,2025-09-06 17:30:00,330,A,True,174,0.5272727272727272,2.0630860147327508,2.5,PSA,0.4369139852672492
2025-04-27,Fiorentina,Empoli,0.6198683142767388,0.266040975337673,0.1140907103855881,Home,0.6198683142767388,H,14:00:00,H,1.83,3.5,4.5,1.83,3.5,4.75,,,,1.84,3.55,4.75,,,,both,2025-09-06 14:00:00,333,H,True,177,0.5315315315315315,1.6132458733058457,1.84,PSH,0.2267541266941544
2025-04-27,Inter,Roma,0.6129384410764066,0.2243293683217083,0.162732190601885,Home,0.6129384410764066,H,14:00:00,A,1.73,3.8,4.75,1.75,3.7,4.75,,,,1.78,3.78,4.76,,,,both,2025-09-06 14:00:00,334,H,False,177,0.5299401197604791,1.6314852079498532,1.78,PSH,0.14851479205014684
2025-04-28,Verona,Cagliari,0.4603031391461474,0.3330310514567273,0.2066658093971252,Home,0.4603031391461474,H,19:45:00,A,2.5,2.75,3.5,2.6,2.9,3.1,,,,2.7,2.76,3.33,,,,both,2025-09-06 19:45:00,339,H,False,179,0.528023598820059,2.1724813822799014,2.7,PSH,0.5275186177200988
2025-04-28,Lazio,Parma,0.6581417603320873,0.2286800029698369,0.1131782366980758,Home,0.6581417603320873,H,19:45:00,D,1.53,4.5,5.75,1.5,4.33,6.5,,,,1.52,4.51,6.36,,,,both,2025-09-06 19:45:00,340,H,False,179,0.5264705882352941,1.5194294911409616,1.53,B365H,0.01057050885903843
2025-05-02,Torino,Venezia,0.6436524281167162,0.2301183322778209,0.1262292396054628,Home,0.6436524281167162,H,19:45:00,D,2.5,2.88,3.25,2.45,2.9,3.4,,,,2.51,3.03,3.35,,,,both,2025-09-06 19:45:00,341,H,False,179,0.5249266862170088,1.5536335393403748,2.51,PSH,0.9563664606596249
2025-05-03,Parma,Como,0.2685107023573075,0.2529205244462346,0.4785687731964578,Away,0.4785687731964578,A,14:00:00,A,3.1,3.3,2.3,3.3,3.3,2.3,,,,3.2,3.41,2.34,,,,both,2025-09-06 14:00:00,343,A,True,180,0.5247813411078717,2.089563832844332,2.34,PSA,0.2504361671556681
2025-05-03,Inter,Verona,0.7393257378414894,0.1756300142013328,0.0850442479571778,Home,0.7393257378414894,H,19:45:00,H,1.3,5.25,10.0,1.33,4.75,10.0,,,,1.37,5.09,8.88,,,,both,2025-09-06 19:45:00,345,H,True,182,0.527536231884058,1.3525837784567956,1.37,PSH,0.017416221543204546
2025-05-04,Bologna,Juventus,0.5054154554811935,0.264938980413911,0.2296455641048954,Home,0.5054154554811935,H,19:45:00,D,2.4,3.1,3.2,2.45,3.0,3.3,,,,2.46,3.13,3.26,,,,both,2025-09-06 19:45:00,349,H,False,185,0.5300859598853869,1.978570281448803,2.46,PSH,0.4814297185511969
2025-05-09,Milan,Bologna,0.4816011150170612,0.2689173009993342,0.2494815839836045,Home,0.4816011150170612,H,19:45:00,H,2.3,3.4,3.0,2.45,3.3,2.9,,,,2.36,3.45,3.13,,,,both,2025-09-06 19:45:00,351,H,True,187,0.5327635327635327,2.076407152762871,2.45,BFH,0.37359284723712927
2025-05-10,Lazio,Juventus,0.4726716229328693,0.2745147352014908,0.2528136418656398,Home,0.4726716229328693,H,17:00:00,D,2.45,3.2,3.0,2.45,3.25,3.0,,,,2.45,3.25,3.15,,,,both,2025-09-06 17:00:00,353,H,False,188,0.5325779036827195,2.115633669301159,2.45,B365H,0.33436633069884136
2025-05-10,Empoli,Parma,0.4553386445705698,0.3021503338506271,0.2425110215788031,Home,0.4553386445705698,H,19:45:00,H,2.15,3.3,3.5,2.2,3.3,3.4,,,,2.17,3.42,3.58,,,,both,2025-09-06 19:45:00,354,H,True,189,0.5338983050847458,2.1961676478022216,2.2,BFH,0.0038323521977785546
2025-05-11,Verona,Lecce,0.4840272671414706,0.3050233628962695,0.2109493699622598,Home,0.4840272671414706,H,14:00:00,D,2.15,3.0,3.75,2.45,2.88,3.5,,,,2.24,3.07,3.82,,,,both,2025-09-06 14:00:00,356,H,False,189,0.5308988764044944,2.065999310133332,2.45,BFH,0.38400068986666813
2025-05-12,Venezia,Fiorentina,0.1642694177898568,0.2241800245932218,0.6115505576169213,Away,0.6115505576169213,A,17:30:00,H,3.1,3.2,2.38,3.1,3.0,2.3,,,,3.11,3.28,2.46,,,,both,2025-09-06 17:30:00,359,A,False,190,0.5292479108635098,1.635187782179091,2.46,PSA,0.824812217820909
2025-05-18,Lecce,Torino,0.2025323911784906,0.2879033721580606,0.5095642366634487,Away,0.5095642366634487,A,19:45:00,H,1.83,3.4,4.6,1.91,3.3,4.6,,,,1.88,3.46,4.62,,,,both,2025-09-06 19:45:00,362,A,False,192,0.5303867403314917,1.9624611149084008,4.62,PSA,2.6575388850915993
2025-05-18,Cagliari,Venezia,0.443312576578021,0.3129037029564149,0.243783720465564,Home,0.443312576578021,H,19:45:00,H,2.6,3.0,3.0,2.63,3.0,3.0,,,,2.65,2.98,3.12,,,,both,2025-09-06 19:45:00,363,H,True,193,0.5316804407713499,2.25574471114515,2.65,PSH,0.39425528885485006
2025-05-18,Fiorentina,Bologna,0.4619763305015827,0.2677825891631416,0.2702410803352756,Home,0.4619763305015827,H,19:45:00,H,2.75,3.0,2.75,2.8,3.1,2.7,,,,2.82,3.16,2.77,,,,both,2025-09-06 19:45:00,364,H,True,194,0.532967032967033,2.1646130634317724,2.82,PSH,0.6553869365682274
2025-05-18,Monza,Empoli,0.4076121025990867,0.313081513714404,0.2793063836865092,Home,0.4076121025990867,H,19:45:00,A,5.0,3.6,1.73,5.0,3.6,1.75,,,,4.86,3.68,1.74,,,,both,2025-09-06 19:45:00,365,H,False,194,0.5315068493150685,2.4533128276212293,5.0,B365H,2.5466871723787707
2025-05-18,Roma,Milan,0.4911097909984836,0.2562209353659356,0.2526692736355808,Home,0.4911097909984836,H,19:45:00,H,2.3,3.6,2.9,2.3,3.5,3.0,,,,2.36,3.6,3.02,,,,both,2025-09-06 19:45:00,367,H,True,196,0.5340599455040872,2.0362045683652186,2.36,PSH,0.3237954316347813
2025-05-25,Atalanta,Parma,0.7348845902553564,0.1797879941734809,0.0853274155711626,Home,0.7348845902553564,H,19:45:00,A,1.75,3.5,5.0,1.73,3.75,5.0,,,,1.78,3.6,5.1,,,,both,2025-09-06 19:45:00,380,H,False,202,0.531578947368421,1.3607578839726682,1.78,PSH,0.41924211602733186
